pair_id,pair_label,variant,family,attack_family,attack_layer,attack_strength,prompt_id,donor_prompt_id,donor_source,attack_checkpoint,detected,localization_correct,first_mismatch_checkpoint,output_affecting_available,output_affecting,output_affecting_reason
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,cross_prompt_stale_substitution,material_tamper,,eval_148,eval_147,same_run_prev_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,wrong_shard_output,material_tamper,,eval_148,eval_149,same_run_next_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,scale_perturbation,material_tamper,0.15,eval_148,eval_148,scale_delta,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,layer_skip,material_tamper,,eval_148,eval_148,C1_to_C2,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,gaussian,statistical_tamper,0.15,eval_149,eval_149,gaussian_noise,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,same_prompt_old_run_replay,material_tamper,,eval_149,eval_148,unavailable_fallback_cross_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,cross_prompt_stale_substitution,material_tamper,,eval_149,eval_148,same_run_prev_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,wrong_shard_output,material_tamper,,eval_149,eval_150,same_run_next_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,scale_perturbation,material_tamper,0.15,eval_149,eval_149,scale_delta,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,layer_skip,material_tamper,,eval_149,eval_149,C1_to_C2,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,gaussian,statistical_tamper,0.15,eval_150,eval_150,gaussian_noise,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,same_prompt_old_run_replay,material_tamper,,eval_150,eval_149,unavailable_fallback_cross_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,cross_prompt_stale_substitution,material_tamper,,eval_150,eval_149,same_run_prev_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,wrong_shard_output,material_tamper,,eval_150,eval_151,same_run_next_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,scale_perturbation,material_tamper,0.15,eval_150,eval_150,scale_delta,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,layer_skip,material_tamper,,eval_150,eval_150,C1_to_C2,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,gaussian,statistical_tamper,0.15,eval_151,eval_151,gaussian_noise,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,same_prompt_old_run_replay,material_tamper,,eval_151,eval_150,unavailable_fallback_cross_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,cross_prompt_stale_substitution,material_tamper,,eval_151,eval_150,same_run_prev_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,wrong_shard_output,material_tamper,,eval_151,eval_152,same_run_next_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,scale_perturbation,material_tamper,0.15,eval_151,eval_151,scale_delta,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,layer_skip,material_tamper,,eval_151,eval_151,C1_to_C2,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,gaussian,statistical_tamper,0.15,eval_152,eval_152,gaussian_noise,C2,1,0,C1,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,same_prompt_old_run_replay,material_tamper,,eval_152,eval_151,unavailable_fallback_cross_prompt,C2,1,0,C1,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,cross_prompt_stale_substitution,material_tamper,,eval_152,eval_151,same_run_prev_prompt,C2,1,0,C1,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,wrong_shard_output,material_tamper,,eval_152,eval_153,same_run_next_prompt,C2,1,0,C1,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,scale_perturbation,material_tamper,0.15,eval_152,eval_152,scale_delta,C2,1,0,C1,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,layer_skip,material_tamper,,eval_152,eval_152,C1_to_C2,C2,1,0,C1,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,gaussian,statistical_tamper,0.15,eval_153,eval_153,gaussian_noise,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,same_prompt_old_run_replay,material_tamper,,eval_153,eval_152,unavailable_fallback_cross_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,cross_prompt_stale_substitution,material_tamper,,eval_153,eval_152,same_run_prev_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,wrong_shard_output,material_tamper,,eval_153,eval_154,same_run_next_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,scale_perturbation,material_tamper,0.15,eval_153,eval_153,scale_delta,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,layer_skip,material_tamper,,eval_153,eval_153,C1_to_C2,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,gaussian,statistical_tamper,0.15,eval_154,eval_154,gaussian_noise,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,same_prompt_old_run_replay,material_tamper,,eval_154,eval_153,unavailable_fallback_cross_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,cross_prompt_stale_substitution,material_tamper,,eval_154,eval_153,same_run_prev_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,wrong_shard_output,material_tamper,,eval_154,eval_155,same_run_next_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,scale_perturbation,material_tamper,0.15,eval_154,eval_154,scale_delta,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,layer_skip,material_tamper,,eval_154,eval_154,C1_to_C2,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,gaussian,statistical_tamper,0.15,eval_155,eval_155,gaussian_noise,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,same_prompt_old_run_replay,material_tamper,,eval_155,eval_154,unavailable_fallback_cross_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,cross_prompt_stale_substitution,material_tamper,,eval_155,eval_154,same_run_prev_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,wrong_shard_output,material_tamper,,eval_155,eval_156,same_run_next_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,scale_perturbation,material_tamper,0.15,eval_155,eval_155,scale_delta,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,layer_skip,material_tamper,,eval_155,eval_155,C1_to_C2,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,gaussian,statistical_tamper,0.15,eval_156,eval_156,gaussian_noise,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,same_prompt_old_run_replay,material_tamper,,eval_156,eval_155,unavailable_fallback_cross_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,cross_prompt_stale_substitution,material_tamper,,eval_156,eval_155,same_run_prev_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,wrong_shard_output,material_tamper,,eval_156,eval_157,same_run_next_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,scale_perturbation,material_tamper,0.15,eval_156,eval_156,scale_delta,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,layer_skip,material_tamper,,eval_156,eval_156,C1_to_C2,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,gaussian,statistical_tamper,0.15,eval_157,eval_157,gaussian_noise,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,same_prompt_old_run_replay,material_tamper,,eval_157,eval_156,unavailable_fallback_cross_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,cross_prompt_stale_substitution,material_tamper,,eval_157,eval_156,same_run_prev_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,wrong_shard_output,material_tamper,,eval_157,eval_158,same_run_next_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,scale_perturbation,material_tamper,0.15,eval_157,eval_157,scale_delta,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,layer_skip,material_tamper,,eval_157,eval_157,C1_to_C2,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,gaussian,statistical_tamper,0.15,eval_158,eval_158,gaussian_noise,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,same_prompt_old_run_replay,material_tamper,,eval_158,eval_157,unavailable_fallback_cross_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,cross_prompt_stale_substitution,material_tamper,,eval_158,eval_157,same_run_prev_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,wrong_shard_output,material_tamper,,eval_158,eval_159,same_run_next_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,scale_perturbation,material_tamper,0.15,eval_158,eval_158,scale_delta,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,layer_skip,material_tamper,,eval_158,eval_158,C1_to_C2,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,gaussian,statistical_tamper,0.15,eval_159,eval_159,gaussian_noise,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,same_prompt_old_run_replay,material_tamper,,eval_159,eval_158,unavailable_fallback_cross_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,cross_prompt_stale_substitution,material_tamper,,eval_159,eval_158,same_run_prev_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,wrong_shard_output,material_tamper,,eval_159,eval_160,same_run_next_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,scale_perturbation,material_tamper,0.15,eval_159,eval_159,scale_delta,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,layer_skip,material_tamper,,eval_159,eval_159,C1_to_C2,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,gaussian,statistical_tamper,0.15,eval_160,eval_160,gaussian_noise,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,same_prompt_old_run_replay,material_tamper,,eval_160,eval_159,unavailable_fallback_cross_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,cross_prompt_stale_substitution,material_tamper,,eval_160,eval_159,same_run_prev_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,wrong_shard_output,material_tamper,,eval_160,eval_161,same_run_next_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,scale_perturbation,material_tamper,0.15,eval_160,eval_160,scale_delta,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,layer_skip,material_tamper,,eval_160,eval_160,C1_to_C2,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,gaussian,statistical_tamper,0.15,eval_161,eval_161,gaussian_noise,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,same_prompt_old_run_replay,material_tamper,,eval_161,eval_160,unavailable_fallback_cross_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,cross_prompt_stale_substitution,material_tamper,,eval_161,eval_160,same_run_prev_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,wrong_shard_output,material_tamper,,eval_161,eval_162,same_run_next_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,scale_perturbation,material_tamper,0.15,eval_161,eval_161,scale_delta,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,layer_skip,material_tamper,,eval_161,eval_161,C1_to_C2,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,gaussian,statistical_tamper,0.15,eval_162,eval_162,gaussian_noise,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,same_prompt_old_run_replay,material_tamper,,eval_162,eval_161,unavailable_fallback_cross_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,cross_prompt_stale_substitution,material_tamper,,eval_162,eval_161,same_run_prev_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,wrong_shard_output,material_tamper,,eval_162,eval_163,same_run_next_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,scale_perturbation,material_tamper,0.15,eval_162,eval_162,scale_delta,C2,1,0,C3,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,layer_skip,material_tamper,,eval_162,eval_162,C1_to_C2,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,gaussian,statistical_tamper,0.15,eval_163,eval_163,gaussian_noise,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,same_prompt_old_run_replay,material_tamper,,eval_163,eval_162,unavailable_fallback_cross_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,cross_prompt_stale_substitution,material_tamper,,eval_163,eval_162,same_run_prev_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,wrong_shard_output,material_tamper,,eval_163,eval_164,same_run_next_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,scale_perturbation,material_tamper,0.15,eval_163,eval_163,scale_delta,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,layer_skip,material_tamper,,eval_163,eval_163,C1_to_C2,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,gaussian,statistical_tamper,0.15,eval_164,eval_164,gaussian_noise,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,same_prompt_old_run_replay,material_tamper,,eval_164,eval_163,unavailable_fallback_cross_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,cross_prompt_stale_substitution,material_tamper,,eval_164,eval_163,same_run_prev_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,wrong_shard_output,material_tamper,,eval_164,eval_165,same_run_next_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,scale_perturbation,material_tamper,0.15,eval_164,eval_164,scale_delta,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,layer_skip,material_tamper,,eval_164,eval_164,C1_to_C2,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,gaussian,statistical_tamper,0.15,eval_165,eval_165,gaussian_noise,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,same_prompt_old_run_replay,material_tamper,,eval_165,eval_164,unavailable_fallback_cross_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,cross_prompt_stale_substitution,material_tamper,,eval_165,eval_164,same_run_prev_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,wrong_shard_output,material_tamper,,eval_165,eval_166,same_run_next_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,scale_perturbation,material_tamper,0.15,eval_165,eval_165,scale_delta,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,layer_skip,material_tamper,,eval_165,eval_165,C1_to_C2,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,gaussian,statistical_tamper,0.15,eval_166,eval_166,gaussian_noise,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,same_prompt_old_run_replay,material_tamper,,eval_166,eval_165,unavailable_fallback_cross_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,cross_prompt_stale_substitution,material_tamper,,eval_166,eval_165,same_run_prev_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,wrong_shard_output,material_tamper,,eval_166,eval_167,same_run_next_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,scale_perturbation,material_tamper,0.15,eval_166,eval_166,scale_delta,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,layer_skip,material_tamper,,eval_166,eval_166,C1_to_C2,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,gaussian,statistical_tamper,0.15,eval_167,eval_167,gaussian_noise,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,same_prompt_old_run_replay,material_tamper,,eval_167,eval_166,unavailable_fallback_cross_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,cross_prompt_stale_substitution,material_tamper,,eval_167,eval_166,same_run_prev_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,wrong_shard_output,material_tamper,,eval_167,eval_168,same_run_next_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,scale_perturbation,material_tamper,0.15,eval_167,eval_167,scale_delta,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,layer_skip,material_tamper,,eval_167,eval_167,C1_to_C2,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,gaussian,statistical_tamper,0.15,eval_168,eval_168,gaussian_noise,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,same_prompt_old_run_replay,material_tamper,,eval_168,eval_167,unavailable_fallback_cross_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,cross_prompt_stale_substitution,material_tamper,,eval_168,eval_167,same_run_prev_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,wrong_shard_output,material_tamper,,eval_168,eval_169,same_run_next_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,scale_perturbation,material_tamper,0.15,eval_168,eval_168,scale_delta,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,layer_skip,material_tamper,,eval_168,eval_168,C1_to_C2,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,gaussian,statistical_tamper,0.15,eval_169,eval_169,gaussian_noise,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,same_prompt_old_run_replay,material_tamper,,eval_169,eval_168,unavailable_fallback_cross_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,cross_prompt_stale_substitution,material_tamper,,eval_169,eval_168,same_run_prev_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,wrong_shard_output,material_tamper,,eval_169,eval_170,same_run_next_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,scale_perturbation,material_tamper,0.15,eval_169,eval_169,scale_delta,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,layer_skip,material_tamper,,eval_169,eval_169,C1_to_C2,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,gaussian,statistical_tamper,0.15,eval_170,eval_170,gaussian_noise,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,same_prompt_old_run_replay,material_tamper,,eval_170,eval_169,unavailable_fallback_cross_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
